"","1","2","3","4","5","6","group","tau1","tau2","tau3"
"mean.463",4.47897899670526,4.78798347460737,7.2841544289129,9.5974899927035,6.30470843509894,8.41581167848157,4,0.309004477902105,2.3133355637906,2.11110324338263
"mean.473",4.48427174096999,4.80789349902669,7.21894393278682,9.54585455553238,6.35001890613355,8.40225487857307,4,0.323621758056698,2.32691062274556,2.05223597243952
"mean.483",4.49525389182206,5.16664756447346,7.23471962453959,8.97695127736649,6.25299453432097,8.10979944583017,4,0.671393672651393,1.7422316528269,1.8568049115092
"mean.493",4.47360104226666,4.87939794567029,7.20494620451683,9.04318630987073,6.33199773996397,8.14484836312285,4,0.405796903403621,1.8382401053539,1.81285062315888
"mean.503",4.49628483229418,4.93539455942319,7.22160934525158,9.1697931027709,6.22720272855747,8.24780193631006,4,0.439109727129005,1.94818375751932,2.02059920775258
"mean.515",4.50018834472207,4.96926694524691,7.1739164670057,9.16403798220497,6.35497933082175,7.52934738504109,4,0.469078600524838,1.99012151519927,1.17436805421934
"mean.523",4.48379715333137,4.87205996300697,7.21202197905731,9.31813046454726,6.26398000373345,8.04949698565562,4,0.3882628096756,2.10610848548995,1.78551698192217
"mean.533",4.44934306540816,5.02230262393974,7.24851813436031,9.26810603900613,6.25402020189484,8.09605042757489,4,0.572959558531584,2.01958790464582,1.84203022568004
"mean.543",4.46903642052776,5.1150645838927,7.23308894251903,9.53424230825037,6.3211828455333,8.62799936058085,4,0.64602816336494,2.30115336573134,2.30681651504755
"mean.553",4.51245434280843,4.87792777435284,7.18686483978212,8.86089844841369,6.22876033529798,7.92859319233065,4,0.365473431544406,1.67403360863157,1.69983285703266
"mean.563",4.47202751720192,4.97199468528645,6.96333970725613,9.33099657617462,6.22204141689336,8.51879570079154,4,0.499967168084529,2.36765686891849,2.29675428389818
"mean.573",4.47443384680092,4.96908538121198,7.21593459910313,8.98717877731014,6.22654975599149,7.98955045915893,4,0.49465153441106,1.77124417820701,1.76300070316743
"mean.583",4.4945110114538,4.94967274008965,7.23961280495348,9.41616769147776,6.4104285702377,8.21674238368216,4,0.45516172863585,2.17655488652428,1.80631381344446
"mean.593",4.47085969545677,4.82830273026326,7.03013107300891,9.81656974514852,6.17024792232767,8.40373024853572,4,0.357443034806489,2.78643867213961,2.23348232620805
"mean.603",4.49518775626819,5.27517373144715,7.07547077054069,9.3092291761573,6.24717090843311,7.82029114073766,4,0.779985975178957,2.23375840561661,1.57312023230456
"mean.615",4.47711655632526,5.0073119771491,7.17454783668543,9.52900087943595,6.25026400519342,7.86716583597641,4,0.530195420823834,2.35445304275052,1.61690183078298
"mean.623",4.46682007813854,4.86153235823971,7.20116709816779,9.95137747008031,6.27435320301898,8.16219333489268,4,0.394712280101166,2.75021037191252,1.8878401318737
"mean.633",4.47973492122052,4.97512830276265,7.17562806819512,9.72887300838653,6.28834032305175,8.28555014868255,4,0.495393381542132,2.55324494019141,1.9972098256308
"mean.643",4.47548911514461,5.03550574597387,7.24474530761431,8.65909871690915,6.43246482792991,8.48439206013422,4,0.56001663082926,1.41435340929483,2.05192723220431
"mean.653",4.47925998193427,5.02282162625069,7.29888543638699,9.64567734268752,6.37865914153281,7.66768789654304,4,0.543561644316427,2.34679190630053,1.28902875501022
"mean.663",4.49008099196757,4.96552671849412,7.26048265620875,9.52194625719644,6.29784768487218,8.23408461401035,4,0.475445726526544,2.26146360098769,1.93623692913818
"mean.673",4.48597753295682,4.99111073540069,7.27503439266599,9.54533997920223,6.27150786670903,8.64232426079558,4,0.505133202443875,2.27030558653624,2.37081639408656
"mean.683",4.47539403808396,4.90053682202757,7.06343347758925,9.08382236834779,6.30593393733505,7.95770820140179,4,0.42514278394361,2.02038889075853,1.65177426406674
"mean.693",4.48060416899457,4.87521867037408,7.1259824240265,10.0771649887259,6.28405811345317,8.4556989101669,4,0.394614501379515,2.95118256469937,2.17164079671373
"mean.703",4.48422433236369,4.9794157975602,7.25850843361102,9.34249019607541,6.30352675440974,8.06665549272791,4,0.495191465196504,2.08398176246439,1.76312873831817
"mean.715",4.48449584892465,4.90501926386228,7.25637990112436,9.55176123880489,6.24112918040055,8.17112157998653,4,0.420523414937628,2.29538133768053,1.92999239958598
"mean.723",4.49508220712,4.98580106923466,7.23769310609387,9.87614542458396,6.27746401801725,8.32095422224395,4,0.490718862114661,2.63845231849009,2.0434902042267
"mean.733",4.45881056853293,4.90242097547511,7.18917254951289,9.2018942413186,6.16610400000556,7.83554387726177,4,0.443610406942176,2.01272169180571,1.66943987725621
"mean.743",4.45560137461919,4.81568765302641,7.19093584569793,9.61449564867763,6.12733671966923,8.14084086275138,4,0.360086278407223,2.4235598029797,2.01350414308215
"mean.753",4.49177410099342,4.89902332929683,7.11671610829518,9.24548691805053,6.20855283715746,8.03434455627204,4,0.40724922830341,2.12877080975534,1.82579171911458
"mean.763",4.47790399480654,4.95544720755172,7.18951423871819,9.62362461204873,6.26417504189827,8.06920339799534,4,0.477543212745177,2.43411037333053,1.80502835609706
"mean.773",4.49598237710906,5.01671391960446,7.23746386145246,9.39316276358174,6.38436724752945,7.99669474776509,4,0.520731542495397,2.15569890212928,1.61232750023565
"mean.783",4.47998401281406,5.04230973375389,7.23658657496507,9.49715819916784,6.31530291913278,8.32045397113199,4,0.562325720939829,2.26057162420277,2.0051510519992
"mean.793",4.48680943964142,4.97658854542244,7.28423116962094,9.61204265335664,6.31787939620559,8.48423836296555,4,0.489779105781021,2.3278114837357,2.16635896675997
"mean.803",4.51202769600419,4.96338792496395,7.18551166061366,9.34635971890342,6.18392086197417,8.45577796305674,4,0.451360228959757,2.16084805828977,2.27185710108257
"mean.815",4.46902351958827,4.85389475930863,7.10677692538353,9.24410535187187,6.2125704532374,7.5788615432673,4,0.384871239720361,2.13732842648834,1.3662910900299
"mean.823",4.50499842595059,4.95475521599128,7.1817037336062,9.56709861013888,6.26620578118011,8.54284952322118,4,0.44975679004069,2.38539487653268,2.27664374204106
"mean.833",4.50385043063283,4.86665346432911,7.22456649341138,9.34403500169971,6.34313303927811,8.00893267214298,4,0.362803033696285,2.11946850828833,1.66579963286487
"mean.843",4.48685570327097,4.78446830299651,7.20112512881113,9.51122875251197,6.19569198766358,7.81914091801854,4,0.297612599725547,2.31010362370084,1.62344893035495
"mean.853",4.4768080943064,4.85967321012458,7.25191697180809,9.47472014250753,6.27424351053409,8.41688824448377,4,0.382865115818181,2.22280317069944,2.14264473394968
"mean.863",4.4788870834037,4.76196959044566,7.25208401562718,9.56706566783832,6.33065995697043,8.25820107704024,4,0.283082507041962,2.31498165221114,1.92754112006981
"mean.873",4.45344989188375,4.8483059937018,7.08393888425118,9.09709932217153,6.29623798864985,7.69617737568754,4,0.394856101818053,2.01316043792034,1.39993938703769
"mean.883",4.45887639000956,4.83130265892064,7.13038830649322,9.7838852663484,6.25789704934041,7.8518632037363,4,0.372426268911082,2.65349695985517,1.5939661543959
"mean.893",4.52447934677934,4.74585761393653,7.18361850331506,9.27464821845352,6.16661470644164,8.44143403546734,4,0.221378267157186,2.09102971513845,2.2748193290257
"mean.903",4.45994671880064,4.76081504938967,7.21933808447122,9.78356312289658,6.31399795329073,7.80478387123916,4,0.300868330589022,2.56422503842536,1.49078591794843
"mean.915",4.47818714125241,4.89325372802804,7.26008224581097,9.48150810361103,6.34347694355719,7.87620406317512,4,0.415066586775628,2.22142585780006,1.53272711961793
"mean.923",4.48204108215694,4.73979157422331,7.2062369800334,9.05342032521934,6.20764508859723,8.46925445054714,4,0.257750492066377,1.84718334518594,2.26160936194991
"mean.933",4.50324825642108,4.90566417509406,7.33789700520782,9.15371391481092,6.36143911778922,8.09168154350562,4,0.402415918672979,1.81581690960311,1.7302424257164
"mean.943",4.48278652369695,5.09537692150678,7.11166950023015,9.39517981415387,6.29845726171234,8.01372032345265,4,0.612590397809834,2.28351031392372,1.71526306174031
"mean.953",4.4656580246408,4.77772835569623,7.10535341008007,9.536023582421,6.29487199850241,8.52219249974061,4,0.312070331055426,2.43067017234093,2.2273205012382
"mean.963",4.48741403877646,5.03458852500317,7.13457641513898,8.91340398803226,6.21931329481902,7.79695934365584,4,0.547174486226708,1.77882757289327,1.57764604883682
"mean.973",4.52196653901906,4.97620613842453,7.37337398063936,9.61803554508357,6.31568700861923,8.27225962854668,4,0.454239599405466,2.24466156444421,1.95657261992745
"mean.983",4.47783270654512,4.89380082487975,7.18884996150585,9.28117489686132,6.33097157033106,8.16379017781663,4,0.415968118334622,2.09232493535547,1.83281860748556
"mean.993",4.4783547258617,4.96392723127428,7.28444336307233,9.18564918844376,6.24476699591698,7.80637140868259,4,0.485572505412579,1.90120582537143,1.56160441276561
